:START_ID,:END_ID,:TYPE
entity_447,entity_5479,uses
entity_447,entity_5480,has
entity_447,entity_5481,has
entity_447,entity_2372,has
entity_447,entity_3455,has
entity_447,entity_5482,has
entity_447,entity_5483,has
entity_447,entity_5484,has
entity_447,entity_4701,has
entity_447,entity_5485,has
entity_447,entity_5486,has
entity_447,entity_5487,has
entity_447,entity_5488,has
entity_447,entity_5489,has
entity_447,entity_190,has
entity_447,entity_337,has
entity_447,entity_191,has
entity_447,entity_304,has
entity_447,entity_1770,has
entity_447,entity_525,has
entity_447,entity_451,has
entity_447,entity_1077,has
entity_447,entity_1255,has
entity_447,entity_5490,has
entity_447,entity_477,has
entity_447,entity_805,has
entity_447,entity_4108,has
entity_447,entity_574,has
entity_447,entity_4435,has
entity_447,entity_697,has
entity_447,entity_830,has
entity_447,entity_1637,has
entity_447,entity_862,has
entity_447,entity_2656,has
entity_447,entity_1672,has
entity_447,entity_5491,has
entity_447,entity_190,has
entity_447,entity_337,has
entity_447,entity_191,has
entity_447,entity_304,has
entity_447,entity_1770,has
entity_447,entity_525,has
entity_447,entity_451,has
entity_447,entity_1077,has
entity_447,entity_1255,has
entity_447,entity_5490,has
entity_447,entity_477,has
entity_447,entity_805,has
entity_447,entity_4108,has
entity_447,entity_574,has
entity_447,entity_4435,has
entity_447,entity_697,has
entity_447,entity_830,has
entity_447,entity_1637,has
entity_447,entity_862,has
entity_447,entity_2656,has
entity_447,entity_1672,has
entity_447,entity_5491,has
entity_4935,entity_4936,improves
entity_4935,entity_4937,improves
entity_4935,entity_3521,improves
entity_4935,entity_4142,improves
entity_5492,entity_4909,contains
entity_5492,entity_4910,contains
entity_5492,entity_2995,contains
entity_4909,entity_4911,contains
entity_4909,entity_4940,contains
entity_4909,entity_5493,contains
entity_4909,entity_449,contains
entity_4909,entity_4915,contains
entity_4909,entity_806,contains
entity_4909,entity_763,produces
entity_4909,entity_697,produces
entity_4909,entity_4142,part_of
entity_3457,entity_2892,uses
entity_3457,entity_40,uses
entity_3457,entity_2893,uses
entity_3457,entity_4925,uses
entity_3457,entity_1681,uses
entity_3457,entity_4926,uses
entity_3457,entity_4927,uses
entity_3457,entity_4928,uses
entity_3457,entity_4929,uses
entity_3457,entity_4930,uses
entity_3457,entity_132,uses
entity_3457,entity_4757,uses
entity_3457,entity_5494,uses
entity_3457,entity_5495,uses
entity_3457,entity_5496,uses
entity_3457,entity_4916,contains
entity_3457,entity_4917,contains
entity_3457,entity_4918,contains
entity_3457,entity_4919,contains
entity_3457,entity_4920,contains
entity_3457,entity_5497,contains
entity_3457,entity_4921,contains
entity_3457,entity_779,contains
entity_3457,entity_2170,contains
entity_3457,entity_3894,contains
entity_2372,entity_5498,applied_to
entity_2372,entity_788,applied_to
entity_2372,entity_619,inputs
entity_2372,entity_625,inputs
entity_2372,entity_4931,inputs
entity_2372,entity_2328,inputs
entity_2372,entity_2334,inputs
entity_4962,entity_450,applies_to
entity_4962,entity_477,applies_to
entity_4962,entity_805,applies_to
entity_4962,entity_5499,enables
entity_4962,entity_3892,has
entity_3892,entity_4922,contains
entity_3892,entity_4923,contains
entity_3892,entity_4924,contains
entity_3892,entity_4917,contains
entity_4911,entity_1359,precedes
entity_4911,entity_4940,precedes
entity_4911,entity_320,uses
entity_4911,entity_1372,uses
entity_4911,entity_1327,outputs
entity_4911,entity_5500,outputs
entity_4911,entity_5501,outputs
entity_4913,entity_1619,applied_to
entity_4914,entity_5502,applied_to
entity_1394,entity_4941,enables
entity_1394,entity_1430,enables
entity_1394,entity_4075,enables
entity_4912,entity_1394,replaces
entity_4911,entity_1389,acts_on
entity_4911,entity_191,acts_on
entity_4911,entity_337,acts_on
entity_4911,entity_190,acts_on
entity_4940,entity_4558,precedes
entity_4940,entity_346,uses
entity_4940,entity_4458,uses
entity_4940,entity_1389,applied_to
entity_4940,entity_4941,uses
entity_4940,entity_338,uses
entity_4940,entity_1435,uses
entity_1468,entity_2176,precedes
entity_1468,entity_2175,precedes
entity_619,entity_346,applied_to
entity_619,entity_4458,applied_to
entity_619,entity_5503,contains
entity_619,entity_620,contains
entity_619,entity_5504,contains
entity_619,entity_5505,contains
entity_4942,entity_1540,contains
entity_4942,entity_5506,contains
entity_4942,entity_358,contains
entity_4942,entity_157,contains
entity_4942,entity_159,contains
entity_5507,entity_410,contains
entity_5507,entity_165,contains
entity_5507,entity_5508,contains
entity_410,entity_1389,applied_to
entity_165,entity_1389,applied_to
entity_2242,entity_5508,used_in
entity_5509,entity_5510,uses
entity_5509,entity_4195,acts_on
entity_5509,entity_5511,applied_to
entity_4943,entity_5512,applied_to
entity_4943,entity_5513,uses
entity_4943,entity_1581,uses
entity_4943,entity_5514,uses
entity_4944,entity_2190,uses
entity_4944,entity_344,applied_to
entity_4944,entity_5515,uses
entity_449,entity_2213,contains
entity_449,entity_827,contains
entity_449,entity_3330,contains
entity_2213,entity_5516,contains
entity_2213,entity_322,contains
entity_2213,entity_696,contains
entity_2213,entity_857,contains
entity_827,entity_3177,contains
entity_827,entity_3178,contains
entity_827,entity_3179,contains
entity_827,entity_2322,contains
entity_827,entity_1077,contains
entity_3330,entity_5517,assembles_into
entity_449,entity_1394,uses
entity_449,entity_4131,uses
entity_449,entity_1477,uses
entity_449,entity_5518,improves
entity_449,entity_3287,replaces
entity_449,entity_5519,replaces
entity_449,entity_3699,affects
entity_449,entity_3694,affects
entity_449,entity_5520,affects
entity_806,entity_5521,uses
entity_806,entity_913,uses
entity_806,entity_915,uses
entity_806,entity_496,uses
entity_806,entity_4732,uses
entity_4945,entity_4947,has
entity_4945,entity_4948,has
entity_4945,entity_4949,has
entity_4947,entity_5522,inputs
entity_4947,entity_5523,inputs
entity_4947,entity_5524,outputs
entity_4947,entity_5525,outputs
entity_4948,entity_5526,outputs
entity_4949,entity_5527,inputs
entity_4949,entity_5528,inputs
entity_4949,entity_5529,outputs
entity_4945,entity_5530,precedes
entity_4723,entity_4950,precedes
entity_965,entity_5531,tests_with
entity_965,entity_5532,tests_with
entity_965,entity_5533,tests_with
entity_551,entity_4723,tests_with
entity_3547,entity_4723,tests_with
entity_5534,entity_4723,tests_with
entity_5535,entity_4723,tests_with
entity_965,entity_5536,tests_with
entity_260,entity_4950,assembles_into
entity_965,entity_4433,belongs_to
entity_744,entity_965,belongs_to
entity_551,entity_4433,belongs_to
entity_3547,entity_4433,belongs_to
entity_5534,entity_4433,belongs_to
entity_5535,entity_4433,belongs_to
entity_1089,entity_962,contains
entity_1089,entity_962,belongs_to
entity_1089,entity_450,contains
entity_1089,entity_760,contains
entity_1089,entity_761,contains
entity_1089,entity_3521,improves
entity_1089,entity_5537,improves
entity_1089,entity_5538,improves
entity_457,entity_450,applied_to
entity_457,entity_172,affects
entity_457,entity_4595,affects
entity_1092,entity_1089,part_of
entity_1092,entity_451,produces
entity_1092,entity_172,affects
entity_1092,entity_4595,affects
entity_261,entity_260,located_at
entity_261,entity_697,assembles_into
entity_261,entity_697,supports
entity_261,entity_194,located_at
entity_3330,entity_3688,part_of
entity_3330,entity_697,acts_on
entity_3330,entity_574,precedes
entity_4967,entity_962,belongs_to
entity_4967,entity_457,contains
entity_4967,entity_1089,contains
entity_4967,entity_4939,affects
entity_4967,entity_5539,affects
entity_4967,entity_5540,affects
entity_260,entity_498,contains
entity_260,entity_5541,contains
entity_260,entity_965,contains
entity_260,entity_3521,contains
entity_4951,entity_413,replaces
entity_413,entity_4142,applied_to
entity_413,entity_5542,enables
entity_1249,entity_4142,applied_to
entity_1249,entity_3521,improves
entity_1249,entity_5543,enables
entity_5544,entity_5545,replaces
entity_5546,entity_5547,transforms_into
entity_5548,entity_5549,enables
entity_5548,entity_2782,improves
entity_2782,entity_5550,improves
entity_5551,entity_5552,applied_to
entity_5551,entity_5553,applied_to
entity_5554,entity_5550,improves
entity_5555,entity_5550,improves
entity_5550,entity_5556,enables
entity_5556,entity_456,enables
entity_456,entity_1136,belongs_to
entity_1136,entity_5557,enables
entity_5557,entity_5558,belongs_to
entity_4952,entity_4075,uses
entity_4952,entity_409,uses
entity_4952,entity_5559,uses
entity_4953,entity_5560,applied_to
entity_4953,entity_5561,applied_to
entity_4953,entity_5562,applied_to
entity_4953,entity_5563,enables
entity_4951,entity_413,replaces
entity_413,entity_4951,replaces
entity_1249,entity_4951,replaces
entity_4958,entity_4951,replaces
entity_4951,entity_962,belongs_to
entity_413,entity_962,belongs_to
entity_1249,entity_962,belongs_to
entity_4958,entity_962,belongs_to
entity_4957,entity_962,belongs_to
entity_4954,entity_962,belongs_to
entity_4955,entity_962,belongs_to
entity_4956,entity_962,belongs_to
entity_4957,entity_4954,precedes
entity_4954,entity_4955,precedes
entity_4955,entity_4956,precedes
entity_4951,entity_4967,improves
entity_413,entity_4967,improves
entity_1249,entity_4967,improves
entity_4958,entity_4967,improves
entity_2116,entity_1249,uses
entity_2116,entity_5564,applied_to
entity_2116,entity_5565,applied_to
entity_2116,entity_515,improves
entity_2116,entity_3695,improves
entity_4960,entity_965,belongs_to
entity_4960,entity_1249,uses
entity_4960,entity_515,improves
entity_4960,entity_3695,improves
entity_5566,entity_5567,uses
entity_5568,entity_4961,uses
entity_5569,entity_5570,belongs_to
entity_5571,entity_2782,has
entity_4962,entity_5566,originates_from
entity_4964,entity_4965,executes
entity_5572,entity_4966,publishes
entity_4963,entity_1249,based_on
entity_2116,entity_1249,based_on
entity_2116,entity_4142,applied_to
entity_2116,entity_1249,uses
entity_2116,entity_2782,improves
entity_1249,entity_5573,applied_to
entity_5574,entity_5575,has
entity_5574,entity_5576,has
entity_5574,entity_5577,has
entity_2125,entity_450,applied_to
entity_782,entity_5475,applied_to
entity_4123,entity_5475,applied_to
entity_5571,entity_2125,applied_to
entity_5578,entity_2125,applied_to
entity_5579,entity_2125,applied_to
entity_5580,entity_5581,applied_to
entity_5582,entity_5475,applied_to
entity_5583,entity_3165,applied_to
entity_5584,entity_3165,applied_to
entity_5585,entity_3165,applied_to
entity_5586,entity_3165,applied_to
entity_5587,entity_759,applied_to
entity_1255,entity_415,assembles_into
entity_4134,entity_415,assembles_into
entity_3165,entity_5064,applied_to
entity_5588,entity_5064,applied_to
entity_415,entity_1077,assembles_into
entity_415,entity_763,produces
entity_4968,entity_5589,applied_to
entity_4968,entity_2055,applied_to
entity_4968,entity_329,applied_to
entity_4968,entity_304,applied_to
entity_4968,entity_337,applied_to
entity_4968,entity_824,applied_to
entity_2614,entity_343,uses
entity_2614,entity_2055,uses
entity_2614,entity_1330,uses
entity_2614,entity_912,uses
entity_2614,entity_3874,uses
entity_2614,entity_5590,uses
entity_4968,entity_658,applied_to
entity_4968,entity_415,applied_to
entity_4968,entity_261,applied_to
entity_260,entity_4587,uses
entity_260,entity_665,uses
entity_260,entity_1073,uses
entity_260,entity_296,uses
entity_4587,entity_665,refines
entity_4587,entity_1255,applied_to
entity_4587,entity_4134,applied_to
entity_4587,entity_415,applied_to
entity_4587,entity_1073,refines
entity_4587,entity_5591,refines
entity_4587,entity_5592,refines
entity_4587,entity_5593,refines
entity_4587,entity_5594,refines
entity_4587,entity_1255,refines
entity_4587,entity_4134,refines
entity_4587,entity_415,refines
entity_2126,entity_553,uses
entity_2126,entity_3991,applied_to
entity_2126,entity_665,applied_to
entity_2126,entity_3508,applied_to
entity_2126,entity_5595,applied_to
entity_2126,entity_5596,applied_to
entity_2126,entity_5597,applied_to
entity_2126,entity_5598,applied_to
entity_2126,entity_5599,applied_to
entity_2126,entity_5600,applied_to
entity_2126,entity_788,applied_to
entity_2126,entity_5601,applied_to
entity_2126,entity_778,applied_to
entity_2126,entity_5602,applied_to
entity_2126,entity_5603,applied_to
entity_2126,entity_5604,applied_to
entity_2126,entity_5605,applied_to
entity_2126,entity_1169,applied_to
entity_2126,entity_5606,applied_to
entity_2126,entity_5607,applied_to
entity_2126,entity_3485,applied_to
entity_2126,entity_3484,applied_to
entity_2126,entity_5608,applied_to
entity_2126,entity_5609,applied_to
entity_2126,entity_5610,applied_to
entity_2126,entity_5611,applied_to
entity_2126,entity_760,applied_to
entity_2126,entity_5612,applied_to
entity_2126,entity_5613,applied_to
entity_760,entity_2116,requires
entity_760,entity_5612,requires
entity_760,entity_5613,requires
entity_5614,entity_5615,has
entity_5614,entity_5616,has
entity_805,entity_4969,has
entity_4969,entity_5617,causes
entity_4969,entity_5618,causes
entity_4969,entity_5619,has
entity_2127,entity_2907,applied_to
entity_2127,entity_2642,applied_to
entity_2127,entity_5620,applied_to
entity_2127,entity_965,applied_to
entity_2127,entity_2354,applied_to
entity_2127,entity_2377,applied_to
entity_2127,entity_260,applied_to
entity_2127,entity_311,applied_to
entity_2127,entity_805,applied_to
entity_2127,entity_761,applied_to
entity_2127,entity_3873,applied_to
entity_2127,entity_4970,applied_to
entity_2127,entity_2377,applied_to
entity_2127,entity_1291,applied_to
entity_2127,entity_3950,applied_to
entity_4971,entity_3177,applied_to
entity_4971,entity_3489,applied_to
entity_5621,entity_697,applied_to
entity_5622,entity_697,applied_to
entity_5623,entity_697,applied_to
entity_5624,entity_697,applied_to
entity_171,entity_5625,applied_to
entity_171,entity_5626,applied_to
entity_171,entity_5627,applied_to
entity_171,entity_5628,applied_to
entity_171,entity_5629,applied_to
entity_171,entity_5630,applied_to
entity_171,entity_5631,applied_to
entity_171,entity_5632,applied_to
entity_5633,entity_697,applied_to
entity_4976,entity_697,applied_to
entity_4977,entity_697,applied_to
entity_5634,entity_697,applied_to
entity_4979,entity_697,applied_to
entity_15,entity_3152,uses
entity_15,entity_2224,uses
entity_15,entity_171,uses
entity_15,entity_5635,applied_to
entity_15,entity_3178,applied_to
entity_15,entity_190,applied_to
entity_15,entity_3521,improves
entity_15,entity_3287,replaces
entity_15,entity_5636,enables
entity_15,entity_195,uses
entity_15,entity_119,uses
entity_15,entity_337,acts_on
entity_15,entity_3178,acts_on
entity_15,entity_190,acts_on
entity_15,entity_5637,applied_to
entity_15,entity_5638,applied_to
entity_15,entity_5639,applied_to
entity_15,entity_5640,applied_to
entity_15,entity_5641,applied_to
entity_15,entity_5642,applied_to
entity_15,entity_5636,applied_to
entity_15,entity_5643,applied_to
entity_15,entity_5644,applied_to
entity_15,entity_5645,applied_to
entity_15,entity_5646,applied_to
entity_15,entity_4980,improves
entity_15,entity_4981,improves
entity_15,entity_4982,improves
entity_15,entity_4983,improves
entity_5647,entity_5648,belongs_to
entity_5647,entity_5649,has
entity_5647,entity_4985,contains
entity_5647,entity_4984,contains
entity_4984,entity_5650,has
entity_4984,entity_5651,has
entity_4984,entity_5652,has
entity_4985,entity_5653,has
entity_4985,entity_5654,has
entity_4985,entity_5655,has
entity_4985,entity_5656,has
entity_4985,entity_5657,has
entity_4985,entity_5658,has
entity_5647,entity_5659,applied_to
entity_5647,entity_5660,applied_to
entity_5647,entity_5661,applied_to
